timestamp,datetime,Acquisition_Flag,Active,Beam,Experiment_Message,IP,LumiScan_Status,Nominal_Separation,Nominal_Separation_Plane,Plane,Read_Nominal_Displacement_B1_sepPlane,Read_Nominal_Displacement_B1_xingPlane,Read_Nominal_Displacement_B2_sepPlane,Read_Nominal_Displacement_B2_xingPlane,Scan_Name,Set_Nominal_Displacement_B1_sepPlane,Set_Nominal_Displacement_B1_xingPlane,Set_Nominal_Displacement_B2_sepPlane,Set_Nominal_Displacement_B2_xingPlane,Step,Step_Progress
1695971584.1779351,2023-09-29 07:13:04.177935104+00:00,1.0,1.0,3.0,EmittanceScan,32.0,ACQUIRING,0.026638646527620907,CROSSING,MIXED,-0.02405194,0.040002695,0.02405196,-0.040002675,EmittanceScan,0.0,0.013319323263810454,-0.0,-0.013319323263810454,21.0,16.0
1695971585.1792042,2023-09-29 07:13:05.179204352+00:00,1.0,1.0,3.0,EmittanceScan,32.0,ACQUIRING,0.026638646527620907,CROSSING,MIXED,-0.02405194,0.040002695,0.02405196,-0.040002675,EmittanceScan,0.0,0.013319323263810454,-0.0,-0.013319323263810454,21.0,15.0
1695971586.1798573,2023-09-29 07:13:06.179857152+00:00,1.0,1.0,3.0,EmittanceScan,32.0,ACQUIRING,0.026638646527620907,CROSSING,MIXED,-0.02405194,0.040002695,0.02405196,-0.040002675,EmittanceScan,0.0,0.013319323263810454,-0.0,-0.013319323263810454,21.0,14.0
1695971587.1806161,2023-09-29 07:13:07.180616192+00:00,1.0,1.0,3.0,EmittanceScan,32.0,ACQUIRING,0.026638646527620907,CROSSING,MIXED,-0.02405194,0.040002695,0.02405196,-0.040002675,EmittanceScan,0.0,0.013319323263810454,-0.0,-0.013319323263810454,21.0,13.0
1695971588.1905081,2023-09-29 07:13:08.190508032+00:00,1.0,1.0,3.0,EmittanceScan,32.0,ACQUIRING,0.026638646527620907,CROSSING,MIXED,-0.02405194,0.040002695,0.02405196,-0.040002675,EmittanceScan,0.0,0.013319323263810454,-0.0,-0.013319323263810454,21.0,12.0
1695971589.191675,2023-09-29 07:13:09.191674880+00:00,1.0,1.0,3.0,EmittanceScan,32.0,ACQUIRING,0.026638646527620907,CROSSING,MIXED,-0.02405194,0.040002695,0.02405196,-0.040002675,EmittanceScan,0.0,0.013319323263810454,-0.0,-0.013319323263810454,21.0,11.0
1695971590.192521,2023-09-29 07:13:10.192521216+00:00,1.0,1.0,3.0,EmittanceScan,32.0,ACQUIRING,0.026638646527620907,CROSSING,MIXED,-0.02405194,0.040002695,0.02405196,-0.040002675,EmittanceScan,0.0,0.013319323263810454,-0.0,-0.013319323263810454,21.0,10.0
1695971591.193522,2023-09-29 07:13:11.193521920+00:00,1.0,1.0,3.0,EmittanceScan,32.0,ACQUIRING,0.026638646527620907,CROSSING,MIXED,-0.02405194,0.040002695,0.02405196,-0.040002675,EmittanceScan,0.0,0.013319323263810454,-0.0,-0.013319323263810454,21.0,9.0
1695971592.194259,2023-09-29 07:13:12.194258944+00:00,1.0,1.0,3.0,EmittanceScan,32.0,ACQUIRING,0.026638646527620907,CROSSING,MIXED,-0.02405194,0.040002695,0.02405196,-0.040002675,EmittanceScan,0.0,0.013319323263810454,-0.0,-0.013319323263810454,21.0,8.0
1695971593.194945,2023-09-29 07:13:13.194945024+00:00,1.0,1.0,3.0,EmittanceScan,32.0,ACQUIRING,0.026638646527620907,CROSSING,MIXED,-0.02405194,0.040002695,0.02405196,-0.040002675,EmittanceScan,0.0,0.013319323263810454,-0.0,-0.013319323263810454,21.0,7.0
1695971594.195736,2023-09-29 07:13:14.195735808+00:00,1.0,1.0,3.0,EmittanceScan,32.0,ACQUIRING,0.026638646527620907,CROSSING,MIXED,-0.02405194,0.040002695,0.02405196,-0.040002675,EmittanceScan,0.0,0.013319323263810454,-0.0,-0.013319323263810454,21.0,6.0
1695971595.1964521,2023-09-29 07:13:15.196452096+00:00,1.0,1.0,3.0,EmittanceScan,32.0,ACQUIRING,0.026638646527620907,CROSSING,MIXED,-0.02405194,0.040002695,0.02405196,-0.040002675,EmittanceScan,0.0,0.013319323263810454,-0.0,-0.013319323263810454,21.0,5.0
1695971596.197196,2023-09-29 07:13:16.197196032+00:00,1.0,1.0,3.0,EmittanceScan,32.0,ACQUIRING,0.026638646527620907,CROSSING,MIXED,-0.02405194,0.040002695,0.02405196,-0.040002675,EmittanceScan,0.0,0.013319323263810454,-0.0,-0.013319323263810454,21.0,4.0
1695971597.198528,2023-09-29 07:13:17.198528+00:00,1.0,1.0,3.0,EmittanceScan,32.0,ACQUIRING,0.026638646527620907,CROSSING,MIXED,-0.02405194,0.040002695,0.02405196,-0.040002675,EmittanceScan,0.0,0.013319323263810454,-0.0,-0.013319323263810454,21.0,3.0
1695971598.1992502,2023-09-29 07:13:18.199250176+00:00,1.0,1.0,3.0,EmittanceScan,32.0,ACQUIRING,0.026638646527620907,CROSSING,MIXED,-0.02405194,0.040002695,0.02405196,-0.040002675,EmittanceScan,0.0,0.013319323263810454,-0.0,-0.013319323263810454,21.0,2.0
1695971599.1999362,2023-09-29 07:13:19.199936256+00:00,1.0,1.0,3.0,EmittanceScan,32.0,ACQUIRING,0.026638646527620907,CROSSING,MIXED,-0.02405194,0.040002695,0.02405196,-0.040002675,EmittanceScan,0.0,0.013319323263810454,-0.0,-0.013319323263810454,21.0,1.0
1695971600.200654,2023-09-29 07:13:20.200654080+00:00,0.0,1.0,3.0,EmittanceScan,32.0,TRIMMING,0.026638646527620907,CROSSING,MIXED,-0.02405194,0.040002695,0.02405196,-0.040002675,EmittanceScan,0.0,0.013319323263810454,-0.0,-0.013319323263810454,22.0,0.0
1695971600.201859,2023-09-29 07:13:20.201859072+00:00,0.0,1.0,3.0,EmittanceScan,32.0,TRIMMING,0.026638646527620907,CROSSING,MIXED,-0.02405194,0.040002695,0.02405196,-0.040002675,EmittanceScan,0.0,0.013319323263810454,-0.0,-0.013319323263810454,22.0,0.0
1695971605.866716,2023-09-29 07:13:25.866715904+00:00,1.0,1.0,3.0,EmittanceScan,32.0,ACQUIRING,0.0355181953701612,CROSSING,MIXED,-0.02405194,0.044442469,0.02405196,-0.044442449,EmittanceScan,0.0,0.0177590976850806,-0.0,-0.0177590976850806,23.0,20.0
1695971606.867469,2023-09-29 07:13:26.867469056+00:00,1.0,1.0,3.0,EmittanceScan,32.0,ACQUIRING,0.0355181953701612,CROSSING,MIXED,-0.02405194,0.044442469,0.02405196,-0.044442449,EmittanceScan,0.0,0.0177590976850806,-0.0,-0.0177590976850806,23.0,19.0
1695971607.868356,2023-09-29 07:13:27.868356096+00:00,1.0,1.0,3.0,EmittanceScan,32.0,ACQUIRING,0.0355181953701612,CROSSING,MIXED,-0.02405194,0.044442469,0.02405196,-0.044442449,EmittanceScan,0.0,0.0177590976850806,-0.0,-0.0177590976850806,23.0,18.0
1695971608.869246,2023-09-29 07:13:28.869245952+00:00,1.0,1.0,3.0,EmittanceScan,32.0,ACQUIRING,0.0355181953701612,CROSSING,MIXED,-0.02405194,0.044442469,0.02405196,-0.044442449,EmittanceScan,0.0,0.0177590976850806,-0.0,-0.0177590976850806,23.0,17.0
1695971609.870093,2023-09-29 07:13:29.870093056+00:00,1.0,1.0,3.0,EmittanceScan,32.0,ACQUIRING,0.0355181953701612,CROSSING,MIXED,-0.02405194,0.044442469,0.02405196,-0.044442449,EmittanceScan,0.0,0.0177590976850806,-0.0,-0.0177590976850806,23.0,16.0
1695971610.871053,2023-09-29 07:13:30.871053056+00:00,1.0,1.0,3.0,EmittanceScan,32.0,ACQUIRING,0.0355181953701612,CROSSING,MIXED,-0.02405194,0.044442469,0.02405196,-0.044442449,EmittanceScan,0.0,0.0177590976850806,-0.0,-0.0177590976850806,23.0,15.0
1695971611.8716261,2023-09-29 07:13:31.871626240+00:00,1.0,1.0,3.0,EmittanceScan,32.0,ACQUIRING,0.0355181953701612,CROSSING,MIXED,-0.02405194,0.044442469,0.02405196,-0.044442449,EmittanceScan,0.0,0.0177590976850806,-0.0,-0.0177590976850806,23.0,14.0
1695971612.872339,2023-09-29 07:13:32.872338944+00:00,1.0,1.0,3.0,EmittanceScan,32.0,ACQUIRING,0.0355181953701612,CROSSING,MIXED,-0.02405194,0.044442469,0.02405196,-0.044442449,EmittanceScan,0.0,0.0177590976850806,-0.0,-0.0177590976850806,23.0,13.0
1695971613.8735921,2023-09-29 07:13:33.873592064+00:00,1.0,1.0,3.0,EmittanceScan,32.0,ACQUIRING,0.0355181953701612,CROSSING,MIXED,-0.02405194,0.044442469,0.02405196,-0.044442449,EmittanceScan,0.0,0.0177590976850806,-0.0,-0.0177590976850806,23.0,12.0
1695971614.874192,2023-09-29 07:13:34.874191872+00:00,1.0,1.0,3.0,EmittanceScan,32.0,ACQUIRING,0.0355181953701612,CROSSING,MIXED,-0.02405194,0.044442469,0.02405196,-0.044442449,EmittanceScan,0.0,0.0177590976850806,-0.0,-0.0177590976850806,23.0,11.0
1695971615.875056,2023-09-29 07:13:35.875056128+00:00,1.0,1.0,3.0,EmittanceScan,32.0,ACQUIRING,0.0355181953701612,CROSSING,MIXED,-0.02405194,0.044442469,0.02405196,-0.044442449,EmittanceScan,0.0,0.0177590976850806,-0.0,-0.0177590976850806,23.0,10.0
1695971616.875993,2023-09-29 07:13:36.875993088+00:00,1.0,1.0,3.0,EmittanceScan,32.0,ACQUIRING,0.0355181953701612,CROSSING,MIXED,-0.02405194,0.044442469,0.02405196,-0.044442449,EmittanceScan,0.0,0.0177590976850806,-0.0,-0.0177590976850806,23.0,9.0
1695971617.876608,2023-09-29 07:13:37.876608+00:00,1.0,1.0,3.0,EmittanceScan,32.0,ACQUIRING,0.0355181953701612,CROSSING,MIXED,-0.02405194,0.044442469,0.02405196,-0.044442449,EmittanceScan,0.0,0.0177590976850806,-0.0,-0.0177590976850806,23.0,8.0
1695971618.877526,2023-09-29 07:13:38.877526016+00:00,1.0,1.0,3.0,EmittanceScan,32.0,ACQUIRING,0.0355181953701612,CROSSING,MIXED,-0.02405194,0.044442469,0.02405196,-0.044442449,EmittanceScan,0.0,0.0177590976850806,-0.0,-0.0177590976850806,23.0,7.0
1695971619.87849,2023-09-29 07:13:39.878489856+00:00,1.0,1.0,3.0,EmittanceScan,32.0,ACQUIRING,0.0355181953701612,CROSSING,MIXED,-0.02405194,0.044442469,0.02405196,-0.044442449,EmittanceScan,0.0,0.0177590976850806,-0.0,-0.0177590976850806,23.0,6.0
1695971620.879375,2023-09-29 07:13:40.879375104+00:00,1.0,1.0,3.0,EmittanceScan,32.0,ACQUIRING,0.0355181953701612,CROSSING,MIXED,-0.02405194,0.044442469,0.02405196,-0.044442449,EmittanceScan,0.0,0.0177590976850806,-0.0,-0.0177590976850806,23.0,5.0
1695971621.8803341,2023-09-29 07:13:41.880334080+00:00,1.0,1.0,3.0,EmittanceScan,32.0,ACQUIRING,0.0355181953701612,CROSSING,MIXED,-0.02405194,0.044442469,0.02405196,-0.044442449,EmittanceScan,0.0,0.0177590976850806,-0.0,-0.0177590976850806,23.0,4.0
1695971622.881102,2023-09-29 07:13:42.881102080+00:00,1.0,1.0,3.0,EmittanceScan,32.0,ACQUIRING,0.0355181953701612,CROSSING,MIXED,-0.02405194,0.044442469,0.02405196,-0.044442449,EmittanceScan,0.0,0.0177590976850806,-0.0,-0.0177590976850806,23.0,3.0
1695971623.8817852,2023-09-29 07:13:43.881785088+00:00,1.0,1.0,3.0,EmittanceScan,32.0,ACQUIRING,0.0355181953701612,CROSSING,MIXED,-0.02405194,0.044442469,0.02405196,-0.044442449,EmittanceScan,0.0,0.0177590976850806,-0.0,-0.0177590976850806,23.0,2.0
1695971624.882601,2023-09-29 07:13:44.882600960+00:00,1.0,1.0,3.0,EmittanceScan,32.0,ACQUIRING,0.0355181953701612,CROSSING,MIXED,-0.02405194,0.044442469,0.02405196,-0.044442449,EmittanceScan,0.0,0.0177590976850806,-0.0,-0.0177590976850806,23.0,1.0
1695971625.8835912,2023-09-29 07:13:45.883591168+00:00,0.0,1.0,3.0,EmittanceScan,32.0,TRIMMING,0.0355181953701612,CROSSING,MIXED,-0.02405194,0.044442469,0.02405196,-0.044442449,EmittanceScan,0.0,0.0177590976850806,-0.0,-0.0177590976850806,24.0,0.0
1695971625.884907,2023-09-29 07:13:45.884907008+00:00,0.0,1.0,3.0,EmittanceScan,32.0,TRIMMING,0.0355181953701612,CROSSING,MIXED,-0.02405194,0.044442469,0.02405196,-0.044442449,EmittanceScan,0.0,0.0177590976850806,-0.0,-0.0177590976850806,24.0,0.0
1695971631.247724,2023-09-29 07:13:51.247724032+00:00,1.0,1.0,3.0,EmittanceScan,32.0,ACQUIRING,0.044397744212701505,CROSSING,MIXED,-0.02405194,0.048882243,0.02405196,-0.048882223,EmittanceScan,0.0,0.022198872106350753,-0.0,-0.022198872106350753,25.0,20.0
1695971632.2485802,2023-09-29 07:13:52.248580096+00:00,1.0,1.0,3.0,EmittanceScan,32.0,ACQUIRING,0.044397744212701505,CROSSING,MIXED,-0.02405194,0.048882243,0.02405196,-0.048882223,EmittanceScan,0.0,0.022198872106350753,-0.0,-0.022198872106350753,25.0,19.0
1695971633.249694,2023-09-29 07:13:53.249694208+00:00,1.0,1.0,3.0,EmittanceScan,32.0,ACQUIRING,0.044397744212701505,CROSSING,MIXED,-0.02405194,0.048882243,0.02405196,-0.048882223,EmittanceScan,0.0,0.022198872106350753,-0.0,-0.022198872106350753,25.0,18.0
1695971634.250151,2023-09-29 07:13:54.250150912+00:00,1.0,1.0,3.0,EmittanceScan,32.0,ACQUIRING,0.044397744212701505,CROSSING,MIXED,-0.02405194,0.048882243,0.02405196,-0.048882223,EmittanceScan,0.0,0.022198872106350753,-0.0,-0.022198872106350753,25.0,17.0
1695971635.251535,2023-09-29 07:13:55.251534848+00:00,1.0,1.0,3.0,EmittanceScan,32.0,ACQUIRING,0.044397744212701505,CROSSING,MIXED,-0.02405194,0.048882243,0.02405196,-0.048882223,EmittanceScan,0.0,0.022198872106350753,-0.0,-0.022198872106350753,25.0,16.0
1695971636.2521732,2023-09-29 07:13:56.252173312+00:00,1.0,1.0,3.0,EmittanceScan,32.0,ACQUIRING,0.044397744212701505,CROSSING,MIXED,-0.02405194,0.048882243,0.02405196,-0.048882223,EmittanceScan,0.0,0.022198872106350753,-0.0,-0.022198872106350753,25.0,15.0
1695971637.25312,2023-09-29 07:13:57.253120+00:00,1.0,1.0,3.0,EmittanceScan,32.0,ACQUIRING,0.044397744212701505,CROSSING,MIXED,-0.02405194,0.048882243,0.02405196,-0.048882223,EmittanceScan,0.0,0.022198872106350753,-0.0,-0.022198872106350753,25.0,14.0
1695971638.253956,2023-09-29 07:13:58.253956096+00:00,1.0,1.0,3.0,EmittanceScan,32.0,ACQUIRING,0.044397744212701505,CROSSING,MIXED,-0.02405194,0.048882243,0.02405196,-0.048882223,EmittanceScan,0.0,0.022198872106350753,-0.0,-0.022198872106350753,25.0,13.0
1695971639.254472,2023-09-29 07:13:59.254471936+00:00,1.0,1.0,3.0,EmittanceScan,32.0,ACQUIRING,0.044397744212701505,CROSSING,MIXED,-0.02405194,0.048882243,0.02405196,-0.048882223,EmittanceScan,0.0,0.022198872106350753,-0.0,-0.022198872106350753,25.0,12.0
1695971640.256115,2023-09-29 07:14:00.256114944+00:00,1.0,1.0,3.0,EmittanceScan,32.0,ACQUIRING,0.044397744212701505,CROSSING,MIXED,-0.02405194,0.048882243,0.02405196,-0.048882223,EmittanceScan,0.0,0.022198872106350753,-0.0,-0.022198872106350753,25.0,11.0
1695971641.256686,2023-09-29 07:14:01.256686080+00:00,1.0,1.0,3.0,EmittanceScan,32.0,ACQUIRING,0.044397744212701505,CROSSING,MIXED,-0.02405194,0.048882243,0.02405196,-0.048882223,EmittanceScan,0.0,0.022198872106350753,-0.0,-0.022198872106350753,25.0,10.0
1695971642.25761,2023-09-29 07:14:02.257609984+00:00,1.0,1.0,3.0,EmittanceScan,32.0,ACQUIRING,0.044397744212701505,CROSSING,MIXED,-0.02405194,0.048882243,0.02405196,-0.048882223,EmittanceScan,0.0,0.022198872106350753,-0.0,-0.022198872106350753,25.0,9.0
1695971643.25832,2023-09-29 07:14:03.258320128+00:00,1.0,1.0,3.0,EmittanceScan,32.0,ACQUIRING,0.044397744212701505,CROSSING,MIXED,-0.02405194,0.048882243,0.02405196,-0.048882223,EmittanceScan,0.0,0.022198872106350753,-0.0,-0.022198872106350753,25.0,8.0
1695971644.259553,2023-09-29 07:14:04.259553024+00:00,1.0,1.0,3.0,EmittanceScan,32.0,ACQUIRING,0.044397744212701505,CROSSING,MIXED,-0.02405194,0.048882243,0.02405196,-0.048882223,EmittanceScan,0.0,0.022198872106350753,-0.0,-0.022198872106350753,25.0,7.0
1695971645.260828,2023-09-29 07:14:05.260827904+00:00,1.0,1.0,3.0,EmittanceScan,32.0,ACQUIRING,0.044397744212701505,CROSSING,MIXED,-0.02405194,0.048882243,0.02405196,-0.048882223,EmittanceScan,0.0,0.022198872106350753,-0.0,-0.022198872106350753,25.0,6.0
1695971646.26157,2023-09-29 07:14:06.261570048+00:00,1.0,1.0,3.0,EmittanceScan,32.0,ACQUIRING,0.044397744212701505,CROSSING,MIXED,-0.02405194,0.048882243,0.02405196,-0.048882223,EmittanceScan,0.0,0.022198872106350753,-0.0,-0.022198872106350753,25.0,5.0
1695971647.2626932,2023-09-29 07:14:07.262693120+00:00,1.0,1.0,3.0,EmittanceScan,32.0,ACQUIRING,0.044397744212701505,CROSSING,MIXED,-0.02405194,0.048882243,0.02405196,-0.048882223,EmittanceScan,0.0,0.022198872106350753,-0.0,-0.022198872106350753,25.0,4.0
1695971648.263437,2023-09-29 07:14:08.263437056+00:00,1.0,1.0,3.0,EmittanceScan,32.0,ACQUIRING,0.044397744212701505,CROSSING,MIXED,-0.02405194,0.048882243,0.02405196,-0.048882223,EmittanceScan,0.0,0.022198872106350753,-0.0,-0.022198872106350753,25.0,3.0
1695971649.264591,2023-09-29 07:14:09.264591104+00:00,1.0,1.0,3.0,EmittanceScan,32.0,ACQUIRING,0.044397744212701505,CROSSING,MIXED,-0.02405194,0.048882243,0.02405196,-0.048882223,EmittanceScan,0.0,0.022198872106350753,-0.0,-0.022198872106350753,25.0,2.0
1695971650.2651951,2023-09-29 07:14:10.265195008+00:00,1.0,1.0,3.0,EmittanceScan,32.0,ACQUIRING,0.044397744212701505,CROSSING,MIXED,-0.02405194,0.048882243,0.02405196,-0.048882223,EmittanceScan,0.0,0.022198872106350753,-0.0,-0.022198872106350753,25.0,1.0
1695971651.266054,2023-09-29 07:14:11.266053888+00:00,0.0,1.0,3.0,EmittanceScan,32.0,TRIMMING,0.044397744212701505,CROSSING,MIXED,-0.02405194,0.048882243,0.02405196,-0.048882223,EmittanceScan,0.0,0.022198872106350753,-0.0,-0.022198872106350753,26.0,0.0
1695971651.2673519,2023-09-29 07:14:11.267351808+00:00,0.0,1.0,3.0,EmittanceScan,32.0,TRIMMING,0.044397744212701505,CROSSING,MIXED,-0.02405194,0.048882243,0.02405196,-0.048882223,EmittanceScan,0.0,0.022198872106350753,-0.0,-0.022198872106350753,26.0,0.0
1695971656.6312091,2023-09-29 07:14:16.631209216+00:00,1.0,1.0,3.0,EmittanceScan,32.0,ACQUIRING,0.053277293055241814,CROSSING,MIXED,-0.02405194,0.053322017,0.02405196,-0.053321997,EmittanceScan,0.0,0.026638646527620907,-0.0,-0.026638646527620907,27.0,20.0
1695971657.631848,2023-09-29 07:14:17.631848192+00:00,1.0,1.0,3.0,EmittanceScan,32.0,ACQUIRING,0.053277293055241814,CROSSING,MIXED,-0.02405194,0.053322017,0.02405196,-0.053321997,EmittanceScan,0.0,0.026638646527620907,-0.0,-0.026638646527620907,27.0,19.0
1695971658.632601,2023-09-29 07:14:18.632601088+00:00,1.0,1.0,3.0,EmittanceScan,32.0,ACQUIRING,0.053277293055241814,CROSSING,MIXED,-0.02405194,0.053322017,0.02405196,-0.053321997,EmittanceScan,0.0,0.026638646527620907,-0.0,-0.026638646527620907,27.0,18.0
1695971659.633825,2023-09-29 07:14:19.633825024+00:00,1.0,1.0,3.0,EmittanceScan,32.0,ACQUIRING,0.053277293055241814,CROSSING,MIXED,-0.02405194,0.053322017,0.02405196,-0.053321997,EmittanceScan,0.0,0.026638646527620907,-0.0,-0.026638646527620907,27.0,17.0
1695971660.634609,2023-09-29 07:14:20.634608896+00:00,1.0,1.0,3.0,EmittanceScan,32.0,ACQUIRING,0.053277293055241814,CROSSING,MIXED,-0.02405194,0.053322017,0.02405196,-0.053321997,EmittanceScan,0.0,0.026638646527620907,-0.0,-0.026638646527620907,27.0,16.0
1695971661.63537,2023-09-29 07:14:21.635369984+00:00,1.0,1.0,3.0,EmittanceScan,32.0,ACQUIRING,0.053277293055241814,CROSSING,MIXED,-0.02405194,0.053322017,0.02405196,-0.053321997,EmittanceScan,0.0,0.026638646527620907,-0.0,-0.026638646527620907,27.0,15.0
1695971662.636165,2023-09-29 07:14:22.636164864+00:00,1.0,1.0,3.0,EmittanceScan,32.0,ACQUIRING,0.053277293055241814,CROSSING,MIXED,-0.02405194,0.053322017,0.02405196,-0.053321997,EmittanceScan,0.0,0.026638646527620907,-0.0,-0.026638646527620907,27.0,14.0
1695971663.636936,2023-09-29 07:14:23.636935936+00:00,1.0,1.0,3.0,EmittanceScan,32.0,ACQUIRING,0.053277293055241814,CROSSING,MIXED,-0.02405194,0.053322017,0.02405196,-0.053321997,EmittanceScan,0.0,0.026638646527620907,-0.0,-0.026638646527620907,27.0,13.0
1695971664.638113,2023-09-29 07:14:24.638113024+00:00,1.0,1.0,3.0,EmittanceScan,32.0,ACQUIRING,0.053277293055241814,CROSSING,MIXED,-0.02405194,0.053322017,0.02405196,-0.053321997,EmittanceScan,0.0,0.026638646527620907,-0.0,-0.026638646527620907,27.0,12.0
1695971665.638823,2023-09-29 07:14:25.638822912+00:00,1.0,1.0,3.0,EmittanceScan,32.0,ACQUIRING,0.053277293055241814,CROSSING,MIXED,-0.02405194,0.053322017,0.02405196,-0.053321997,EmittanceScan,0.0,0.026638646527620907,-0.0,-0.026638646527620907,27.0,11.0
1695971666.6401231,2023-09-29 07:14:26.640123136+00:00,1.0,1.0,3.0,EmittanceScan,32.0,ACQUIRING,0.053277293055241814,CROSSING,MIXED,-0.02405194,0.053322017,0.02405196,-0.053321997,EmittanceScan,0.0,0.026638646527620907,-0.0,-0.026638646527620907,27.0,10.0
1695971667.641288,2023-09-29 07:14:27.641287936+00:00,1.0,1.0,3.0,EmittanceScan,32.0,ACQUIRING,0.053277293055241814,CROSSING,MIXED,-0.02405194,0.053322017,0.02405196,-0.053321997,EmittanceScan,0.0,0.026638646527620907,-0.0,-0.026638646527620907,27.0,9.0
1695971668.642472,2023-09-29 07:14:28.642471936+00:00,1.0,1.0,3.0,EmittanceScan,32.0,ACQUIRING,0.053277293055241814,CROSSING,MIXED,-0.02405194,0.053322017,0.02405196,-0.053321997,EmittanceScan,0.0,0.026638646527620907,-0.0,-0.026638646527620907,27.0,8.0
1695971669.642758,2023-09-29 07:14:29.642757888+00:00,1.0,1.0,3.0,EmittanceScan,32.0,ACQUIRING,0.053277293055241814,CROSSING,MIXED,-0.02405194,0.053322017,0.02405196,-0.053321997,EmittanceScan,0.0,0.026638646527620907,-0.0,-0.026638646527620907,27.0,7.0
1695971670.644171,2023-09-29 07:14:30.644171008+00:00,1.0,1.0,3.0,EmittanceScan,32.0,ACQUIRING,0.053277293055241814,CROSSING,MIXED,-0.02405194,0.053322017,0.02405196,-0.053321997,EmittanceScan,0.0,0.026638646527620907,-0.0,-0.026638646527620907,27.0,6.0
1695971671.645491,2023-09-29 07:14:31.645490944+00:00,1.0,1.0,3.0,EmittanceScan,32.0,ACQUIRING,0.053277293055241814,CROSSING,MIXED,-0.02405194,0.053322017,0.02405196,-0.053321997,EmittanceScan,0.0,0.026638646527620907,-0.0,-0.026638646527620907,27.0,5.0
1695971672.6462812,2023-09-29 07:14:32.646281216+00:00,1.0,1.0,3.0,EmittanceScan,32.0,ACQUIRING,0.053277293055241814,CROSSING,MIXED,-0.02405194,0.053322017,0.02405196,-0.053321997,EmittanceScan,0.0,0.026638646527620907,-0.0,-0.026638646527620907,27.0,4.0
1695971673.6476111,2023-09-29 07:14:33.647611136+00:00,1.0,1.0,3.0,EmittanceScan,32.0,ACQUIRING,0.053277293055241814,CROSSING,MIXED,-0.02405194,0.053322017,0.02405196,-0.053321997,EmittanceScan,0.0,0.026638646527620907,-0.0,-0.026638646527620907,27.0,3.0
1695971674.648856,2023-09-29 07:14:34.648855808+00:00,1.0,1.0,3.0,EmittanceScan,32.0,ACQUIRING,0.053277293055241814,CROSSING,MIXED,-0.02405194,0.053322017,0.02405196,-0.053321997,EmittanceScan,0.0,0.026638646527620907,-0.0,-0.026638646527620907,27.0,2.0
1695971675.6495728,2023-09-29 07:14:35.649572864+00:00,1.0,1.0,3.0,EmittanceScan,32.0,ACQUIRING,0.053277293055241814,CROSSING,MIXED,-0.02405194,0.053322017,0.02405196,-0.053321997,EmittanceScan,0.0,0.026638646527620907,-0.0,-0.026638646527620907,27.0,1.0
1695971676.650721,2023-09-29 07:14:36.650721024+00:00,0.0,1.0,3.0,EmittanceScan,32.0,TRIMMING,0.053277293055241814,CROSSING,MIXED,-0.02405194,0.053322017,0.02405196,-0.053321997,EmittanceScan,0.0,0.026638646527620907,-0.0,-0.026638646527620907,28.0,0.0
1695971676.651931,2023-09-29 07:14:36.651931136+00:00,0.0,1.0,3.0,EmittanceScan,32.0,TRIMMING,0.053277293055241814,CROSSING,MIXED,-0.02405194,0.053322017,0.02405196,-0.053321997,EmittanceScan,0.0,0.026638646527620907,-0.0,-0.026638646527620907,28.0,0.0
1695971682.3170102,2023-09-29 07:14:42.317010176+00:00,1.0,1.0,3.0,EmittanceScan,32.0,ACQUIRING,0.06215684189778211,CROSSING,MIXED,-0.02405194,0.057761791,0.02405196,-0.057761771,EmittanceScan,0.0,0.031078420948891055,-0.0,-0.031078420948891055,29.0,20.0
1695971683.3176541,2023-09-29 07:14:43.317654016+00:00,1.0,1.0,3.0,EmittanceScan,32.0,ACQUIRING,0.06215684189778211,CROSSING,MIXED,-0.02405194,0.057761791,0.02405196,-0.057761771,EmittanceScan,0.0,0.031078420948891055,-0.0,-0.031078420948891055,29.0,19.0
1695971684.318932,2023-09-29 07:14:44.318931968+00:00,1.0,1.0,3.0,EmittanceScan,32.0,ACQUIRING,0.06215684189778211,CROSSING,MIXED,-0.02405194,0.057761791,0.02405196,-0.057761771,EmittanceScan,0.0,0.031078420948891055,-0.0,-0.031078420948891055,29.0,18.0
1695971685.319478,2023-09-29 07:14:45.319478016+00:00,1.0,1.0,3.0,EmittanceScan,32.0,ACQUIRING,0.06215684189778211,CROSSING,MIXED,-0.02405194,0.057761791,0.02405196,-0.057761771,EmittanceScan,0.0,0.031078420948891055,-0.0,-0.031078420948891055,29.0,17.0
1695971686.3204758,2023-09-29 07:14:46.320475904+00:00,1.0,1.0,3.0,EmittanceScan,32.0,ACQUIRING,0.06215684189778211,CROSSING,MIXED,-0.02405194,0.057761791,0.02405196,-0.057761771,EmittanceScan,0.0,0.031078420948891055,-0.0,-0.031078420948891055,29.0,16.0
1695971687.3210132,2023-09-29 07:14:47.321013248+00:00,1.0,1.0,3.0,EmittanceScan,32.0,ACQUIRING,0.06215684189778211,CROSSING,MIXED,-0.02405194,0.057761791,0.02405196,-0.057761771,EmittanceScan,0.0,0.031078420948891055,-0.0,-0.031078420948891055,29.0,15.0
